BEGIN_YEARMONTH,BEGIN_DAY,BEGIN_TIME,END_YEARMONTH,END_DAY,END_TIME,EPISODE_ID,EVENT_ID,STATE,STATE_FIPS,YEAR,MONTH_NAME,EVENT_TYPE,CZ_TYPE,CZ_FIPS,CZ_NAME,WFO,BEGIN_DATE_TIME,CZ_TIMEZONE,END_DATE_TIME,INJURIES_DIRECT,INJURIES_INDIRECT,DEATHS_DIRECT,DEATHS_INDIRECT,DAMAGE_PROPERTY,DAMAGE_CROPS,SOURCE,MAGNITUDE,MAGNITUDE_TYPE,FLOOD_CAUSE,CATEGORY,TOR_F_SCALE,TOR_LENGTH,TOR_WIDTH,TOR_OTHER_WFO,TOR_OTHER_CZ_STATE,TOR_OTHER_CZ_FIPS,TOR_OTHER_CZ_NAME,BEGIN_RANGE,BEGIN_AZIMUTH,BEGIN_LOCATION,END_RANGE,END_AZIMUTH,END_LOCATION,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EPISODE_NARRATIVE,EVENT_NARRATIVE,DATA_SOURCE
199703,1,1820,199703,1,1900,2060863,5595262,ARKANSAS,5,1997,March,Tornado,C,93,MISSISSIPPI,MEG,01-MAR-97 18:20:00,CST,01-MAR-97 19:00:00,0,0,0,0,25K,,,,,,,F4,20,200,,,,,,,LENNIE,,,HICKMAN,35.77,-90.18,35.95,-89.72,A tornado developed in Mississippi county Arkansas near the town of Lennie. Three mobile homes were damaged or destroyed and a cotton trailer was over turned. The tornado touched down again in Dyer county in Tennessee. The most severe damage with the tornado occurred in Dyer county. A thirteen-year-old girl was killed at her home which was destroyed by the tornado in the town of Finley. One hundred ninety building were damaged or destroyed in Dyer county including Dyer County High School. The tornado then continued into Gibson county where eight homes were damaged or destroyed. Numerous trees and power lines were knocked down as well.,,PDC
199703,1,1619,199703,1,1640,2060861,5595091,ARKANSAS,5,1997,March,Tornado,C,31,CRAIGHEAD,MEG,01-MAR-97 16:19:00,CST,01-MAR-97 16:40:00,2,0,0,0,25K,,,,,,,F3,5,200,,,,,3,SW,EGYPT,2,NE,EGYPT,35.83,-90.98,35.88,-90.92,"The tornado moved into extreme northwest Craighead county from Jackson county. While in Craighead county, the tornado damaged a house injuring 2 persons inside the structure. The tornado then moved into the southeast corner of Lawrence county. There it damaged 13 homes and buildings including a grain bin which stored a large supply of rice. One mobile home was rolled over injuring 2 persons. Numerous trees were blown down as well. The tornado moved into Greene county where it occasionally lifted off the ground as the storm moved northeast. The most severe damage occurred near Marmaduke where 20 homes and buildings were damaged or destroyed. One man was killed when his business was damaged by the tornado. Five others were injured.",,PDC
199703,1,1538,199703,1,1548,2062327,5592930,ARKANSAS,5,1997,March,Tornado,C,29,CONWAY,LZK,01-MAR-97 15:38:00,CST,01-MAR-97 15:48:00,1,0,0,0,500K,,,,,,,F2,8,880,,,,,2,WSW,JERUSALEM,7,NE,JERUSALEM,35.38,-92.85,35.47,-92.73,"The Pope County tornado moved into Conway County about 2 miles west-southwest of Jerusalem at 338 pm CST and traveled northeastward.  The tornado affected the northern and western parts of Jerusalem.  West of town, a hog farm and tin shed were destroyed and a number of trees were blown down.  As the tornado moved north of Jerusalem, a trailer was overturned and destroyed.  One person in the trailer was injured.  Thereafter, numerous trees were downed as the tornado moved through the Ozark National Forest.  Damage along the tornado path was consistent with an F2 rating.",,PDC
199703,1,1548,199703,1,1550,2062329,5592932,ARKANSAS,5,1997,March,Tornado,C,141,VAN BUREN,LZK,01-MAR-97 15:48:00,CST,01-MAR-97 15:50:00,0,0,0,0,100K,,,,,,,F2,2,880,,,,,8,SW,SCOTLAND,6,SW,SCOTLAND,35.43,-92.72,35.45,-92.70,"The Conway County tornado moved into Van Buren County about 8 miles southwest of Scotland at 348 pm CST.  The tornado traveled about 2 miles through the Ozark National Forest before lifting.  Based on surveys of the timber damage, the tornado remained at F2 strength before it dissipated.",,PDC
199703,1,1530,199703,1,1538,2062326,5592929,ARKANSAS,5,1997,March,Tornado,C,115,POPE,LZK,01-MAR-97 15:30:00,CST,01-MAR-97 15:38:00,1,0,0,0,5M,,,,,,,F1,7.5,200,,,,,1,S,OAK GROVE,7,NE,OAK GROVE,35.33,-92.95,35.42,-92.87,"An F1 tornado touched down approximately 1 mile south of Oak Grove and traveled northeastward.  Much of the damage was mostly done to trees.  However, a wood pallet plant and a chicken house were destroyed.  A couple of homes also sustained roof damage.  The tornado exited Pope County around 338 pm CST.",,PDC
199705,26,2255,199705,26,2257,2063822,5597773,ARKANSAS,5,1997,May,Tornado,C,75,LAWRENCE,MEG,26-MAY-97 22:55:00,CST,26-MAY-97 22:57:00,0,0,0,0,.01K,,,,,,,F0,.1,10,,,,,,,SEDGWICK,,,SEDGWICK,35.97,-90.87,35.97,-90.87,,A tornado briefly touched down in Sedgwick causing little damage.,PDC
199705,27,55,199705,27,100,2063822,5597775,ARKANSAS,5,1997,May,Tornado,C,31,CRAIGHEAD,MEG,27-MAY-97 00:55:00,CST,27-MAY-97 01:00:00,0,0,0,0,.01K,,,,,,,F0,.1,10,,,,,5,N,JONESBORO,5,N,JONESBORO,35.90,-90.70,35.90,-90.70,,A tornado touched down just north of Jonesboro causing minimal damage.,PDC
199705,27,148,199705,27,150,2063822,5597776,ARKANSAS,5,1997,May,Tornado,C,37,CROSS,MEG,27-MAY-97 01:48:00,CST,27-MAY-97 01:50:00,0,0,0,0,100K,,,,,,,F2,.2,25,,,,,,,VANNDALE,,,VANNDALE,35.32,-90.78,35.32,-90.78,,A tornado touched down near the town of Vanndale. Nearly 100 residential homes were damaged or destroyed. Three dozen mobile homes were damaged or destroyed. Three persons were injured.  One cow was killed. Numerous trees and power lines were knocked down.,PDC
199703,1,1711,199703,1,1714,2062342,5600790,ARKANSAS,5,1997,March,Tornado,C,67,JACKSON,LZK,01-MAR-97 17:11:00,CST,01-MAR-97 17:14:00,0,0,0,0,10K,,,,,,,F1,3,50,,,,,4,SSE,MC FADDEN,4,SE,MC FADDEN,35.35,-91.08,35.37,-91.05,The Woodruff County tornado moved into Jackson County about 3.5 miles south-southeast of Mc Fadden at 511 pm CST.  The tornado had weakened at this point but still managed to damage a house and knock down some trees.  The tornado did some more tree damage before moving into Cross County around 514 pm CST.,,PDC
199703,1,1654,199703,1,1711,2062341,5600789,ARKANSAS,5,1997,March,Tornado,C,147,WOODRUFF,LZK,01-MAR-97 16:54:00,CST,01-MAR-97 17:11:00,0,0,0,0,500K,,,,,,,F2,12,880,,,,,2,W,PATTERSON,10,NE,MC CRORY,35.25,-91.27,35.35,-91.08,"A tornado touched down about 1.5 miles west of Patterson and moved northeastward.  The tornado crossed Highway 64 about a mile northwest of Patterson where some trees were snapped off and a roadside park sustained damage.  3 miles north of McCrory on Highway 17, the tornado destroyed a house trailer and damaged some power poles.  About a half mile north of the intersection of Highways 37 and 269, the tornado reached F2 strength, heavily damaging some homes and uprooting a number of trees.  Near the intersection of Highways 37 and 145, a duck hunting club was destroyed and a farm shop and grain bins were damaged.  The last damage noted in Woodruff County was just off Highway 145 where a frame house was destroyed.  The tornado exited Woodruff County at 511 pm CST.",,PDC
199703,1,1652,199703,1,1655,2062343,5600791,ARKANSAS,5,1997,March,Tornado,C,63,INDEPENDENCE,LZK,01-MAR-97 16:52:00,CST,01-MAR-97 16:55:00,0,0,0,0,3K,,,,,,,F0,4,25,,,,,4,WNW,BETHESDA,5,NW,BETHESDA,35.80,-91.85,35.83,-91.85,"The Stone County tornado crossed the White River and moved into Independence County at 452 pm CST.  The tornado traveled northeastward for about 4 miles before lifting, but not before causing some tree damage.",,PDC
199703,1,1715,199703,1,1716,1040497,5600792,ARKANSAS,5,1997,March,Tornado,C,135,SHARP,LZK,01-MAR-97 17:15:00,CST,01-MAR-97 17:16:00,0,0,0,0,3K,,,,,,,F1,1,40,,,,,1,NW,CAVE CITY,2,N,CAVE CITY,35.95,-91.57,35.95,-91.55,An F1 tornado touched down about 1 mile northwest of Cave City.  The tornado moved northeastward and was on the ground for about a mile before lifting.  Some downed trees were the only damage noted along the path of the tornado.,,PDC
199703,1,1542,199703,1,1613,2062340,5600788,ARKANSAS,5,1997,March,Tornado,C,67,JACKSON,LZK,01-MAR-97 15:42:00,CST,01-MAR-97 16:13:00,30,0,1,0,25M,,,,,,,F2,23,880,,,,,4,SW,JACKSONPORT,6,E,SWIFTON,35.60,-91.37,35.82,-91.03,"The tornado in Independence County moved back into Jackson County about 4 miles southwest of Jacksonport at 342 pm CST.  The tornado moved northeastward into Jacksonport where there was a considerable loss of trees and damage to homes and businesses. One person was killed in a mobile home that was destroyed.  A riverboat also suffered considerable damage when it was blown into a partially flooded area on the shoreline.  As the tornado continued to move northeastward, it caused roof and structural damage to a number of buildings.  A lot of trees were also blown down as well.  The tornado crossed Highway 67 about a mile south of Tuckerman and skirted the southeast part of town.  Several miles northeast of Tuckerman, on Highway 224, the tornado caused more damage to several homes.  About 7 miles northeast of Tuckerman, there was quite a bit of tree damage.  Some tops of trees were also removed, indicating that the tornado was aloft at times.  The tornado downed more trees and power lines in the last 3 or 4 miles it was on the ground in Jackson County.  The tornado exited Jackson County 5.5 miles east of Swifton at 413 pm CST.  Damage along the path of the tornado was consistent with an F2 rating.",,PDC
199703,1,1447,199703,1,1507,2062318,5592921,ARKANSAS,5,1997,March,Tornado,C,59,HOT SPRING,LZK,01-MAR-97 14:47:00,CST,01-MAR-97 15:07:00,11,0,0,0,2M,,,,,,,F4,24,528,,,,,5,S,FRIENDSHIP,7,E,MALVERN,34.15,-93.00,34.37,-92.68,"The Clark County tornado moved into Hot Spring County 4.5 miles south of Friendship at 247 pm CST.  The tornado damaged or destroyed a number of homes and other buildings in Donaldson as it moved northeastward.  The tornado passed just to the south and east of Malvern.  However, some damage was noted at the Malvern Airport.  The tornado downed many more trees and power lines, as well as a number of buildings before it lifted about 6.5 miles east of Malvern.Damage along the track of the tornado was mostly F2 and F3.  However, some structural damage in the Donaldson area was consistent with an F4 rating.",,PDC
199703,1,1612,199703,1,1614,2062334,5600782,ARKANSAS,5,1997,March,Tornado,C,141,VAN BUREN,LZK,01-MAR-97 16:12:00,CST,01-MAR-97 16:14:00,0,0,0,0,50K,,,,,,,F1,2.5,100,,,,,4,SW,SHIRLEY,2,WSW,SHIRLEY,35.62,-92.37,35.63,-92.35,An F1 tornado touched down briefly approximately 4 miles southwest of Shirley.  The tornado traveled northeastward along and near State Highway 16 for about 2.5 miles before lifting.  A few homes sustained roof damage and a couple of sheds were destroyed.  Numerous trees were also knocked down along the tornado's track.,,PDC
199703,1,1622,199703,1,1623,2062335,5600783,ARKANSAS,5,1997,March,Tornado,C,137,STONE,LZK,01-MAR-97 16:22:00,CST,01-MAR-97 16:23:00,0,0,0,0,3K,,,,,,,F0,.5,20,,,,,1,E,RUSHING,1,NE,RUSHING,35.73,-92.25,35.75,-92.25,A weak F0 tornado touched down near Rushing.  The tornado traveled about a half mile to the northeast before lifting.  The only damage noted was a few trees that were blown down.,,PDC
199703,1,1650,199703,1,1652,2062336,5600784,ARKANSAS,5,1997,March,Tornado,C,137,STONE,LZK,01-MAR-97 16:50:00,CST,01-MAR-97 16:52:00,0,0,0,0,50K,,,,,,,F1,.5,20,,,,,,,MARCELLA,1,NE,MARCELLA,35.78,-91.88,35.80,-91.87,An F1 tornado touched down just northeast of Marcella.  The tornado traveled northeastward towards Independence County.  Several trailers sustained damage and some trees were blown down.,,PDC
199703,1,1523,199703,1,1525,2062337,5600785,ARKANSAS,5,1997,March,Tornado,C,145,WHITE,LZK,01-MAR-97 15:23:00,CST,01-MAR-97 15:25:00,14,0,0,0,20K,,,,,,,F2,4,150,,,,,4,WSW,VELVET RIDGE,2,N,VELVET RIDGE,35.40,-91.63,35.45,-91.58,"Another tornado developed about 3.5 miles west-southwest of Velvet Ridge and moved northeastward.  Before moving into Jackson County, the tornado destroyed a mobile home.  3 people inside the mobile home ran for cover and were not injured.",,PDC
199703,1,1455,199703,1,1456,2062322,5592925,ARKANSAS,5,1997,March,Tornado,C,149,YELL,LZK,01-MAR-97 14:55:00,CST,01-MAR-97 14:56:00,0,0,0,0,2.7K,,,,,,,F1,1,50,,,,,1,NW,BELLEVILLE,1,NNE,BELLEVILLE,35.12,-93.47,35.12,-93.45,A weak F1 tornado touched down briefly about a mile northwest of Belleville.  The tornado traveled northeastward for about one mile before lifting.  Damage along the path of the tornado consisted of some downed trees.,,PDC
199703,1,1505,199703,1,1506,2062323,5592926,ARKANSAS,5,1997,March,Tornado,C,149,YELL,LZK,01-MAR-97 15:05:00,CST,01-MAR-97 15:06:00,0,0,0,0,15K,,,,,,,F1,1,50,,,,,,,CHICKALAH,1,NE,CHICKALAH,35.17,-93.28,35.18,-93.27,The same thunderstorm that produced a tornado earlier near Belleville spawned a new tornado near Chickalah.  This F1 tornado was on the ground for about a mile before lifting 1 mile northeast of Chickalah.  Several chicken houses were damaged by the tornado.,,PDC
199703,1,1640,199703,1,1645,2060861,5595092,ARKANSAS,5,1997,March,Tornado,C,75,LAWRENCE,MEG,01-MAR-97 16:40:00,CST,01-MAR-97 16:45:00,2,0,0,0,.5M,1.12M,,,,,,F3,5,200,,,,,3,SW,SEDGWICK,,,SEDGWICK,35.93,-90.90,35.97,-90.87,"The tornado moved into extreme northwest Craighead county from Jackson county. While in Craighead county, the tornado damaged a house injuring 2 persons inside the structure. The tornado then moved into the southeast corner of Lawrence county. There it damaged 13 homes and buildings including a grain bin which stored a large supply of rice. One mobile home was rolled over injuring 2 persons. Numerous trees were blown down as well. The tornado moved into Greene county where it occasionally lifted off the ground as the storm moved northeast. The most severe damage occurred near Marmaduke where 20 homes and buildings were damaged or destroyed. One man was killed when his business was damaged by the tornado. Five others were injured.",,PDC
199703,1,1410,199703,1,1413,2062314,5592917,ARKANSAS,5,1997,March,Tornado,C,5,BAXTER,LZK,01-MAR-97 14:10:00,CST,01-MAR-97 14:13:00,0,0,0,0,25K,,,,,,,F1,5,200,,,,,3,N,NORFORK,3,N,JORDAN,36.25,-92.28,36.28,-92.18,"An F1 tornado touched down just to the west of Salesville.  The tornado tracked northeastward, crossing State Highway 5 and then passed just to the north of Salesville.  From there, the tornado tracked near Norfork Dam, across Norfork Lake and then to the Lakeview Estates area, or 3 miles north of Jordan, before lifting.  There was mostly tree damage noted along the path of the tornado, but there was some roof and automobile damage noted in and around Salesville.  A storage building was detroyed and a mobile home was overturned.  It appeared that the tornado was aloft at times, with the tops of some trees removed.",,PDC
199703,1,1602,199703,1,1604,2062333,5600781,ARKANSAS,5,1997,March,Tornado,C,85,LONOKE,LZK,01-MAR-97 16:02:00,CST,01-MAR-97 16:04:00,3,0,0,0,150K,,,,,,,F2,2.3,100,,,,,2,N,FURLOW,4,NNE,FURLOW,34.87,-91.98,34.88,-91.97,"The same thunderstorm that produced the tornadoes in Arkadelphia and in Little Rock spawned another tornado in Lonoke County.  The tornado touched down about 2 miles north of Furlow near the intersection of Highways 89 and 236.  The tornado traveled northeastward, downing trees and removing sections of roofing from a couple of homes.  One frame home was destroyed and a large utility tower was also blown down.  Much of the damage along the tornado's path was F0 and F1.  However, damage to the utility tower was consistent with an F2 rating.",,PDC
199703,1,1525,199703,1,1531,2062338,5600786,ARKANSAS,5,1997,March,Tornado,C,67,JACKSON,LZK,01-MAR-97 15:25:00,CST,01-MAR-97 15:31:00,30,0,2,0,10M,,,,,,,F2,8.5,1056,,,,,3,S,DENMARK,7,NE,DENMARK,35.43,-91.58,35.55,-91.50,"The White County tornado moved into Jackson County 3 miles south of Denmark at 325 pm CST.  As the tornado crossed Highway 167, 2 people were killed when a tree fell on them while they were taking shelter from the tornado in a ditch.  Several mobile homes and some frame homes suffered partial roof removal as the tornado progressed across the county.  The tornado exited Jackson County 7 miles northeast of Denmark at 331 pm CST.  Damage along the path of the tornado was consistent with an F2 rating.",,PDC
199703,1,1531,199703,1,1542,2062339,5600787,ARKANSAS,5,1997,March,Tornado,C,63,INDEPENDENCE,LZK,01-MAR-97 15:31:00,CST,01-MAR-97 15:42:00,0,0,0,0,3M,,,,,,,F2,7.5,880,,,,,7,S,OIL TROUGH,6,ESE,OIL TROUGH,35.53,-91.47,35.60,-91.38,"The Jackson County tornado moved into Independence County 7 miles south of Oil Trough at 331 pm CST.  As the tornado tracked northeastward, it damaged several homes and downed a number of trees and power lines.  The tornado exited Independence County 5.5 miles east-southeast of Oil Trough at 342 pm CST.",,PDC
199703,1,1420,199703,1,1447,2062316,5592919,ARKANSAS,5,1997,March,Tornado,C,19,CLARK,LZK,01-MAR-97 14:20:00,CST,01-MAR-97 14:47:00,100,0,6,0,120M,,,,,,,F4,27,1056,,,,,7,S,OKOLONA,4,NE,ARKADELPHIA,33.90,-93.33,34.15,-93.02,"The tornado moved out of Nevada County and into Clark County approximately 6.5 miles south of Okolona at 220 pm CST.  The tornado continued moving northeastward, causing considerable tree damage and downing a number of power lines.  The first fatality occurred along I-30, several miles southwest of Arkadelphia where a vehicle was blown off the highway and the driver was killed.  A truck-stop was also destroyed near this location as well.  At 242 pm CST, the tornado moved into the City of Arkadelphia.  A number of homes and businesses in Arkadelphia were either damaged or destroyed.  5 people in Arkadelphia were also killed.  The tornado continued to move northeastward, knocking down more trees and power lines, as well as damaging more homes.  The tornado exited Clark County approximately 3.5 miles northeast of Arkadelphia at 247 pm CST.Damage along the track of the tornado was mostly F2 to F3.  However, some timber and structural damage along the path was consistent with an F4 rating.",,PDC
199710,25,1505,199710,25,1505,2071607,5624436,ARKANSAS,5,1997,October,Tornado,C,131,SEBASTIAN,TSA,25-OCT-97 15:05:00,CST,25-OCT-97 15:05:00,0,0,0,0,,,,,,,,F0,.1,30,,,,,,,NR HACKETT,,,NR HACKETT,35.22,-94.23,35.22,-94.23,,,PDC
199711,5,1627,199711,5,1631,2070317,5622110,ARKANSAS,5,1997,November,Tornado,C,57,HEMPSTEAD,SHV,05-NOV-97 16:27:00,CST,05-NOV-97 16:31:00,0,0,0,0,70K,,,,,,,F1,2.8,50,,,,,7,WNW,OZAN,4,W,OZAN,33.88,-93.82,33.85,-93.78,,"OES chased a funnel cloud from just southeast of Alpine, southeastward across extreme eastern Howard County into Hempstead County.  The funnel lowered throughout the chase until it touched down and was classified as a tornado 5.5 miles south of Nashville, AR.  Damage initially consisted of broken and felled trees.  The tornado then moved over cleared pastureland and intensified on CR318 between Hwy 4 and CR 44; totally destroying several chicken coups...leaving the chickens untouched...felling a tree onto a car, and slightly damaging a house.  The tornado then began to weaken and rapidly dissipated.  Skywarn spotters living in the area, the Hempstead County Judge and OES were eyewitnesses to the event.",PDC
199711,5,1625,199711,5,1627,2070317,5622109,ARKANSAS,5,1997,November,Tornado,C,61,HOWARD,SHV,05-NOV-97 16:25:00,CST,05-NOV-97 16:27:00,0,0,0,0,,,,,,,,F0,.4,50,,,,,6,SSE,NASHVILLE,6,SE,NASHVILLE,33.87,-93.82,33.87,-93.78,,"OES chased a funnel cloud from just southeast of Alpine, southeastward across extreme eastern Howard County into Hempstead County.  The funnel lowered throughout the chase until it touched down and was classified as a tornado 5.5 miles south of Nashville, AR.  Damage initially consisted of broken and felled trees.  The tornado then moved over cleared pastureland and intensified on CR318 between Hwy 4 and CR 44; totally destroying several chicken coups...leaving the chickens untouched...felling a tree onto a car, and slightly damaging a house.  The tornado then began to weaken and rapidly dissipated.  Skywarn spotters living in the area, the Hempstead County Judge and OES were eyewitnesses to the event.",PDC
199708,14,1740,199708,14,1740,2069332,5619163,ARKANSAS,5,1997,August,Tornado,C,141,VAN BUREN,LZK,14-AUG-97 17:40:00,CST,14-AUG-97 17:40:00,0,0,0,0,,,,,,,,F0,.1,20,,,,,3,ENE,CLINTON,3,ENE,CLINTON,35.60,-92.42,35.60,-92.42,,An F0 tornado touched down very briefly about 3 miles east-northeast of Clinton.  The only damage noted along the path of the tornado was a few trees that were knocked down.,PDC
199708,14,1810,199708,14,1810,2069333,5619164,ARKANSAS,5,1997,August,Tornado,C,23,CLEBURNE,LZK,14-AUG-97 18:10:00,CST,14-AUG-97 18:10:00,0,0,0,0,,,,,,,,F0,.1,20,,,,,,,EDGEMONT,,,EDGEMONT,35.60,-92.18,35.60,-92.18,,An F0 tornado touched down very briefly near Edgemont.  A couple of downed trees were the only damage noted along the path of the tornado.,PDC
197008,6,1510,197008,6,1510,,9981050,ARKANSAS,5,1970,August,Tornado,C,95,MONROE,,06-AUG-70 15:10:00,CST,06-AUG-70 15:10:00,0,0,0,0,2.5K,0,,0,,,,,2.5,133,,,,,0,,,0,,,34.87,-91.18,,,,,PUB
197004,24,30,197004,24,30,,9981020,ARKANSAS,5,1970,April,Tornado,C,61,HOWARD,,24-APR-70 00:30:00,CST,24-APR-70 00:30:00,0,0,0,0,250K,0,,0,,,,F2,1,100,,,,,0,,,0,,,33.90,-93.90,,,,,PUB
197004,30,5,197004,30,5,,9981021,ARKANSAS,5,1970,April,Tornado,C,7,BENTON,,30-APR-70 00:05:00,CST,30-APR-70 00:05:00,0,0,0,0,25K,0,,0,,,,F1,.3,100,,,,,0,,,0,,,36.47,-94.02,,,,,PUB
197004,19,1615,197004,19,1615,,9981010,ARKANSAS,5,1970,April,Tornado,C,111,POINSETT,,19-APR-70 16:15:00,CST,19-APR-70 16:15:00,0,0,0,0,250K,0,,0,,,,F2,1.3,100,,,,,0,,,0,,,35.55,-90.73,35.57,-90.70,,,PUB
197004,19,1615,197004,19,1615,,9981011,ARKANSAS,5,1970,April,Tornado,C,123,ST. FRANCIS,,19-APR-70 16:15:00,CST,19-APR-70 16:15:00,2,0,0,0,25K,0,,0,,,,F3,1.8,100,,,,,0,,,0,,,35.00,-90.45,,,,,PUB
197004,30,1830,197004,30,1830,,9981023,ARKANSAS,5,1970,April,Tornado,C,23,CLEBURNE,,30-APR-70 18:30:00,CST,30-APR-70 18:30:00,0,0,0,0,25K,0,,0,,,,F2,6.4,100,,,,,0,,,0,,,35.38,-92.22,35.47,-92.17,,,PUB
197004,30,1850,197004,30,1850,,9981024,ARKANSAS,5,1970,April,Tornado,C,45,FAULKNER,,30-APR-70 18:50:00,CST,30-APR-70 18:50:00,0,0,0,0,2.5K,0,,0,,,,F2,4.3,50,,,,,0,,,0,,,35.15,-92.43,35.20,-92.40,,,PUB
197004,30,2000,197004,30,2000,,9981025,ARKANSAS,5,1970,April,Tornado,C,137,STONE,,30-APR-70 20:00:00,CST,30-APR-70 20:00:00,0,0,0,0,2.5K,0,,0,,,,,7.2,100,,,,,0,,,0,,,35.70,-91.97,35.78,-91.88,,,PUB
197004,30,2020,197004,30,2020,,9981026,ARKANSAS,5,1970,April,Tornado,C,145,WHITE,,30-APR-70 20:20:00,CST,30-APR-70 20:20:00,0,0,0,0,25K,0,,0,,,,F2,1.3,200,,,,,0,,,0,,,35.27,-91.88,,,,,PUB
197004,30,2030,197004,30,2030,,9981027,ARKANSAS,5,1970,April,Tornado,C,65,IZARD,,30-APR-70 20:30:00,CST,30-APR-70 20:30:00,0,0,0,0,250K,0,,0,,,,F2,20.1,667,,,,,0,,,0,,,35.93,-91.75,36.17,-91.53,,,PUB
197006,11,2045,197006,11,2045,,9981033,ARKANSAS,5,1970,June,Tornado,C,143,WASHINGTON,,11-JUN-70 20:45:00,CST,11-JUN-70 20:45:00,44,0,1,0,2.5M,0,,0,,,,F3,29.6,250,,,,,0,,,0,,,35.93,-94.52,36.20,-94.10,,,PUB
197006,11,2115,197006,11,2115,,9981034,ARKANSAS,5,1970,June,Tornado,C,7,BENTON,,11-JUN-70 21:15:00,CST,11-JUN-70 21:15:00,0,0,0,0,2.5M,0,,0,,,,F3,15.2,250,,,,,0,,,0,,,36.20,-94.10,36.35,-93.90,,,PUB
197011,19,1745,197011,19,1745,,9982156,ARKANSAS,5,1970,November,Tornado,C,77,LEE,,19-NOV-70 17:45:00,CST,19-NOV-70 17:45:00,27,0,0,0,250K,0,,0,,,,F3,8,400,,,,,0,,,0,,,34.78,-90.97,34.82,-90.83,,,PUB
197011,19,1430,197011,19,1430,,9982148,ARKANSAS,5,1970,November,Tornado,C,143,WASHINGTON,,19-NOV-70 14:30:00,CST,19-NOV-70 14:30:00,1,0,0,0,25K,0,,0,,,,F2,20.3,300,,,,,0,,,0,,,35.97,-94.48,36.17,-94.22,,,PUB
197011,19,1500,197011,19,1500,,9982149,ARKANSAS,5,1970,November,Tornado,C,7,BENTON,,19-NOV-70 15:00:00,CST,19-NOV-70 15:00:00,0,0,0,0,25K,0,,0,,,,F2,2.5,100,,,,,0,,,0,,,36.17,-94.53,,,,,PUB
197011,19,1620,197011,19,1620,,9982152,ARKANSAS,5,1970,November,Tornado,C,69,JEFFERSON,,19-NOV-70 16:20:00,CST,19-NOV-70 16:20:00,2,0,0,0,25K,0,,0,,,,F2,2.7,300,,,,,0,,,0,,,34.23,-91.75,34.27,-91.73,,,PUB
197011,19,1625,197011,19,1625,,9982153,ARKANSAS,5,1970,November,Tornado,C,1,ARKANSAS,,19-NOV-70 16:25:00,CST,19-NOV-70 16:25:00,0,0,0,0,25K,0,,0,,,,F2,11.9,300,,,,,0,,,0,,,34.27,-91.73,34.35,-91.55,,,PUB
197009,4,45,197009,4,45,,9981059,ARKANSAS,5,1970,September,Tornado,C,115,POPE,,04-SEP-70 00:45:00,CST,04-SEP-70 00:45:00,5,0,0,0,250K,0,,0,,,,F2,12.3,100,,,,,0,,,0,,,35.32,-93.13,35.25,-92.93,,,PUB
197009,17,1420,197009,17,1420,,9981067,ARKANSAS,5,1970,September,Tornado,C,97,MONTGOMERY,,17-SEP-70 14:20:00,CST,17-SEP-70 14:20:00,0,0,0,0,2.5K,0,,0,,,,F1,0,33,,,,,0,,,0,,,34.62,-93.78,,,,,PUB
197010,6,1615,197010,6,1615,,9981069,ARKANSAS,5,1970,October,Tornado,C,45,FAULKNER,,06-OCT-70 16:15:00,CST,06-OCT-70 16:15:00,0,0,0,0,25K,0,,0,,,,F2,.3,100,,,,,0,,,0,,,35.10,-92.52,,,,,PUB
197010,8,1300,197010,8,1300,,9981070,ARKANSAS,5,1970,October,Tornado,C,7,BENTON,,08-OCT-70 13:00:00,CST,08-OCT-70 13:00:00,4,0,0,0,250K,0,,0,,,,F3,6.9,200,,,,,0,,,0,,,36.22,-94.53,36.30,-94.60,,,PUB
202105,4,109,202105,4,112,158368,957424,ARKANSAS,5,2021,May,Tornado,C,55,GREENE,MEG,04-MAY-21 01:09:00,CST-6,04-MAY-21 01:12:00,0,0,0,0,25.00K,0.00K,NWS Storm Survey,,,,,EF0,2.24,100,,,,,2,SSW,GAINESVILLE,3,SSE,GAINESVILLE,36.1466,-90.5353,36.1379,-90.4966,A moist and unstable airmass in place across the Mid-South helped to fuel severe storms ahead of an advancing cold front and deep upper-level trough swinging into the Central Plains. A line of severe storms moved from Arkansas across northern parts of the Mid-South during the early morning hours of May 4th. There was widespread wind damage and a few weak tornadoes.,"The tornado damaged trees and moved a double-wide mobile home off of its piers along Highway 34. The tornado crossed Highway 34 and damaged a shed and a large metal storage building. As the tornado approached and crossed Highway 135, it uprooted numerous trees and snapped the trunks of a couple of trees. The last observed damage was east of Highway 135 along County Road 510. Peak winds were estimated at 80 mph.",CSV
202106,2,1301,202106,2,1302,160188,970634,ARKANSAS,5,2021,June,Tornado,C,93,MISSISSIPPI,MEG,02-JUN-21 13:01:00,CST-6,02-JUN-21 13:02:00,0,0,0,0,0.00K,0.00K,Social Media,,,,,EF0,0.11,25,,,,,1,NW,LUXORA,1,NW,LUXORA,35.7596,-89.9404,35.7607,-89.9389,"A closed upper low was situated over Oklahoma while the warm sector destabilized across the Mid-South during the afternoon hours of June 2, 2021. A weak surface pressure trough pushing through West Tennessee and Northeast Mississippi helped to ignite slow-moving storms during the afternoon and into the evening. There were a few severe weather reports along with isolated flash flooding.",A brief landspout tornado occurred over an open field near Highway 158 west of Luxora.,CSV
